latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-42.8471,147.33334,17.0,36000,Australia/Hobart,GMT+10

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),sunshine_duration (s),wind_speed_10m_max (km/h),relative_humidity_2m_mean (%)
2010-03-24,21.6,12.6,0.00,39600.00,21.6,69
2010-03-25,25.4,13.8,0.00,41824.79,15.1,65
2010-03-26,18.6,11.7,0.60,13876.00,17.6,60
2010-03-27,15.0,10.1,0.00,12090.56,15.4,69
2010-03-28,24.9,11.9,4.30,33278.90,20.2,76
2010-03-29,18.2,12.6,0.00,39885.32,19.8,66
2010-03-30,19.0,11.1,0.00,39466.37,14.8,69
2010-03-31,19.9,11.0,0.00,35406.43,11.5,70
2010-04-01,19.0,11.1,2.00,32656.46,16.6,77
2010-04-02,15.0,10.9,0.40,31005.28,14.1,66
2010-04-03,14.6,9.0,0.00,22892.77,15.0,72
2010-04-04,18.6,8.3,0.00,39335.90,12.3,73
2010-04-05,15.1,10.2,0.10,14849.98,12.3,81
2010-04-06,20.0,12.2,0.00,31181.23,19.0,72
2010-04-07,21.5,12.9,4.70,24063.53,24.7,79
2010-04-08,19.0,14.1,0.20,30571.50,22.1,79
2010-04-09,20.2,12.5,0.00,36955.40,11.4,73
2010-04-10,21.0,13.1,0.00,28829.54,8.7,73
2010-04-11,14.0,9.6,3.20,33963.85,16.9,71
2010-04-12,13.8,9.6,8.00,20224.90,32.6,81
2010-04-13,17.2,11.1,0.00,37147.50,25.3,70
2010-04-14,17.1,12.1,0.00,27358.15,26.6,70
2010-04-15,14.8,11.5,0.00,21769.70,17.6,71
2010-04-16,20.2,7.4,0.00,31021.94,8.2,81
2010-04-17,20.4,10.2,0.00,27308.63,7.0,83
2010-04-18,22.2,11.2,0.00,35875.96,9.2,79
2010-04-19,21.9,11.3,0.00,36000.00,8.5,86
2010-04-20,22.8,11.6,1.50,35830.70,10.2,82
2010-04-21,19.3,12.4,0.00,36000.00,13.3,79
2010-04-22,21.1,9.6,0.00,33037.82,13.8,78
2010-04-23,19.8,13.8,2.10,7342.19,15.8,84
2010-04-24,17.6,11.1,0.90,36061.33,27.6,70
2010-04-25,13.3,8.0,0.10,33765.23,21.4,68
2010-04-26,16.1,3.9,0.00,36000.00,12.1,67
2010-04-27,12.7,8.1,1.90,35367.23,19.4,70
2010-04-28,15.6,7.9,2.90,27856.66,26.3,70
2010-04-29,14.2,10.1,0.40,35820.47,29.2,65
2010-04-30,15.6,10.0,0.20,32728.37,16.3,76
2010-05-01,18.6,7.5,0.00,35685.25,19.2,74
2010-05-02,15.0,9.1,0.10,35599.86,29.5,67
2010-05-03,15.8,6.2,0.00,35551.29,15.5,66
2010-05-04,20.3,10.8,4.90,27095.56,24.0,76
2010-05-05,13.9,7.2,0.00,35418.95,17.6,71
2010-05-06,13.5,7.8,0.20,34856.59,20.2,65
2010-05-07,14.5,8.4,0.00,30320.66,23.9,66
2010-05-08,16.4,8.4,0.00,34478.57,20.0,70
2010-05-09,18.6,11.2,1.50,31090.29,21.9,73
2010-05-10,20.2,11.7,0.70,34831.33,23.6,75
2010-05-11,13.5,6.2,2.50,27544.26,19.1,70
2010-05-12,8.8,5.6,1.90,10201.23,21.4,75
2010-05-13,11.0,5.6,0.00,18330.77,12.1,75
2010-05-14,13.0,8.0,0.00,5519.42,11.7,84
2010-05-15,15.9,7.6,0.00,32939.16,16.2,80
2010-05-16,15.4,6.1,0.00,32915.35,10.2,83
2010-05-17,14.7,4.5,0.00,25482.95,8.4,86
2010-05-18,15.1,4.5,0.30,29991.33,10.0,82
2010-05-19,13.8,6.1,0.20,30074.07,14.0,84
2010-05-20,10.8,4.9,2.30,31392.15,18.3,84
2010-05-21,9.8,6.1,2.80,31733.37,14.0,82
2010-05-22,10.2,3.1,0.00,31714.92,7.7,76
2010-05-23,11.3,1.1,0.00,32785.41,7.6,74
2010-05-24,13.4,1.7,0.00,29454.53,9.5,86
2010-05-25,14.1,6.3,0.00,31462.94,14.0,84
2010-05-26,12.7,3.2,0.00,26301.23,8.2,87
2010-05-27,12.9,2.3,0.00,27237.74,10.2,86
2010-05-28,15.0,3.6,0.70,30863.72,13.2,89
2010-05-29,15.1,7.9,0.30,25482.10,20.4,93
2010-05-30,15.0,7.4,0.00,29134.09,9.5,85
2010-05-31,14.4,5.4,0.00,23208.52,8.8,87
2010-06-01,14.9,8.8,0.00,15869.96,8.7,85
2010-06-02,14.6,7.0,0.00,26815.70,12.5,82
2010-06-03,14.2,5.6,0.00,30244.73,10.2,84
2010-06-04,14.3,5.5,0.00,29885.32,11.0,85
2010-06-05,10.1,6.5,3.10,12647.41,17.1,88
2010-06-06,9.9,6.0,0.40,26315.12,24.3,79
2010-06-07,10.1,5.8,0.00,12122.23,10.8,81
2010-06-08,12.1,3.0,0.00,29558.21,14.2,81
2010-06-09,10.2,4.5,3.80,29082.81,22.2,75
2010-06-10,10.8,4.0,0.80,13659.86,20.1,74
2010-06-11,9.7,6.3,0.20,29962.19,29.5,72
2010-06-12,10.1,6.3,0.00,29033.29,23.1,72
2010-06-13,12.4,6.4,0.00,27428.66,19.5,76
2010-06-14,12.4,4.9,0.00,30358.06,9.4,81
2010-06-15,12.1,1.8,0.00,30741.98,10.0,82
2010-06-16,11.5,1.9,0.30,22454.73,18.0,82
2010-06-17,12.2,6.5,4.80,23877.71,17.9,77
2010-06-18,13.2,7.2,3.20,27724.59,19.9,76
2010-06-19,11.7,7.9,1.10,28800.00,19.3,77
2010-06-20,11.8,4.9,0.10,29590.17,17.0,76
2010-06-21,13.0,2.7,0.00,27779.45,13.8,81
2010-06-22,12.7,4.5,0.00,23288.01,9.0,83
2010-06-23,12.5,1.7,0.00,29851.77,12.4,88
2010-06-24,15.0,5.4,0.00,30324.42,17.1,84
2010-06-25,14.6,8.5,3.20,3596.00,18.1,82
2010-06-26,9.8,4.7,0.00,30302.28,20.7,73
2010-06-27,10.5,1.7,0.00,31166.32,12.2,78
2010-06-28,12.7,3.4,0.80,28440.51,15.2,78
2010-06-29,12.3,4.8,0.00,31218.44,18.5,77
2010-06-30,11.0,2.1,0.00,31007.26,8.3,83
2010-07-01,10.6,4.0,0.20,15394.75,5.6,85
2010-07-02,11.0,1.7,0.10,30971.53,9.4,87
2010-07-03,12.4,5.5,0.00,29305.79,14.9,83
2010-07-04,13.0,6.4,0.00,23344.27,14.2,82
2010-07-05,13.2,5.8,0.00,31290.38,11.2,82
2010-07-06,12.9,4.5,2.00,23361.44,18.2,80
2010-07-07,11.6,4.2,0.00,25400.87,12.2,80
2010-07-08,11.5,2.1,0.00,29563.99,10.0,84
2010-07-09,12.0,0.6,0.00,31563.94,10.9,87
2010-07-10,12.5,3.6,0.50,4882.55,21.5,84
2010-07-11,14.3,9.0,0.00,31511.39,19.6,74
2010-07-12,14.9,7.9,0.20,31698.71,20.8,75
2010-07-13,14.3,5.2,0.80,27624.20,18.7,77
2010-07-14,10.4,6.7,0.30,24551.09,20.2,80
2010-07-15,10.0,4.6,0.20,29838.55,18.3,75
2010-07-16,13.2,3.7,0.00,27388.20,11.4,80
2010-07-17,14.9,5.8,0.00,30170.70,16.5,76
2010-07-18,12.0,4.7,2.00,26529.01,15.2,77
2010-07-19,10.7,1.2,0.70,30777.20,16.4,76
2010-07-20,11.2,3.9,0.30,32109.53,9.5,81
2010-07-21,12.1,1.7,0.40,27566.44,11.2,86
2010-07-22,12.1,8.5,0.00,16204.29,12.8,84
2010-07-23,12.1,6.2,0.00,28397.82,12.4,78
2010-07-24,12.7,4.8,0.60,24221.41,17.8,83
2010-07-25,11.3,2.6,0.00,32387.35,21.8,79
2010-07-26,13.5,9.7,0.20,31107.73,22.0,77
2010-07-27,12.6,8.0,0.00,18622.92,11.1,80
2010-07-28,12.2,4.8,0.00,28273.63,9.4,84
2010-07-29,14.4,5.6,1.50,21200.18,9.7,89
2010-07-30,15.1,4.4,0.00,32537.37,9.5,82
2010-07-31,12.3,5.8,5.70,21754.92,14.1,84
2010-08-01,12.3,5.6,1.40,33185.55,10.7,74
2010-08-02,12.3,6.6,0.20,32400.00,17.5,81
2010-08-03,12.9,5.3,0.00,29905.57,11.9,78
2010-08-04,12.6,4.2,0.60,19361.65,10.5,81
2010-08-05,10.2,2.1,5.80,32219.96,25.0,85
2010-08-06,8.7,4.1,0.70,31123.23,14.4,78
2010-08-07,11.0,-0.2,0.00,34778.46,9.9,74
2010-08-08,12.4,0.9,0.00,34856.35,14.3,79
2010-08-09,13.9,2.8,0.00,34915.91,8.0,78
2010-08-10,13.8,2.2,0.50,35015.49,14.5,84
2010-08-11,11.8,10.0,50.90,0.00,29.6,94
2010-08-12,11.3,8.4,4.90,28631.71,31.1,81
2010-08-13,12.7,6.9,0.00,30133.99,13.6,76
2010-08-14,13.5,5.9,0.00,447.36,11.2,82
2010-08-15,15.3,6.9,2.30,26159.52,17.8,80
2010-08-16,7.9,4.4,2.30,35516.82,26.9,73
2010-08-17,11.7,4.6,0.80,35605.14,21.5,72
2010-08-18,12.1,1.3,0.00,17628.18,21.0,81
2010-08-19,13.9,4.7,1.80,36005.39,20.1,78
2010-08-20,10.0,4.0,0.80,33932.36,29.8,72
2010-08-21,10.6,5.2,7.20,30053.29,24.8,80
2010-08-22,15.1,6.7,0.00,36773.06,21.8,72
2010-08-23,13.9,6.9,0.10,18269.99,16.4,71
2010-08-24,14.6,5.7,0.80,32400.00,24.2,74
2010-08-25,10.6,4.5,0.00,34519.77,21.2,69
2010-08-26,9.6,3.1,2.50,32400.00,22.1,75
2010-08-27,8.5,4.3,3.30,36594.43,25.0,79
2010-08-28,11.1,3.5,0.00,29105.57,16.4,74
2010-08-29,12.0,3.5,0.00,30693.90,8.1,82
2010-08-30,14.2,3.5,0.40,34238.45,10.5,79
2010-08-31,14.2,6.8,2.50,5821.46,18.4,79
2010-09-01,10.9,5.3,1.90,37062.68,21.8,73
2010-09-02,12.3,3.6,1.80,27331.36,22.1,74
2010-09-03,13.5,2.1,0.00,38524.25,9.3,76
2010-09-04,12.0,6.1,20.30,0.00,8.4,93
2010-09-05,11.2,6.2,15.40,16693.74,27.3,90
2010-09-06,10.1,4.3,0.50,38177.43,11.3,78
2010-09-07,13.3,0.0,0.00,39842.83,9.0,73
2010-09-08,14.1,1.6,0.00,40062.91,16.9,73
2010-09-09,16.3,7.8,3.60,33032.30,16.2,76
2010-09-10,13.3,7.3,6.80,29615.31,21.4,80
2010-09-11,14.4,8.2,0.00,39562.73,20.4,71
2010-09-12,16.4,9.2,0.00,38742.55,23.5,68
2010-09-13,11.5,5.4,4.90,40212.71,30.4,68
2010-09-14,11.6,4.2,0.00,39043.27,18.6,69
2010-09-15,8.7,4.8,3.80,39914.83,29.3,70
2010-09-16,7.4,3.9,4.80,41815.09,35.8,71
2010-09-17,11.6,5.0,1.80,24454.18,39.0,71
2010-09-18,10.8,6.5,4.30,40603.38,32.2,71
2010-09-19,13.9,5.9,0.00,38656.58,31.1,69
2010-09-20,13.6,10.3,0.00,32054.18,24.0,74
2010-09-21,12.8,6.2,0.50,39445.92,23.9,74
2010-09-22,13.2,6.8,0.00,32363.07,21.6,72
2010-09-23,14.4,8.4,0.00,39513.93,28.2,70
2010-09-24,14.0,10.8,3.30,430.75,20.7,79
2010-09-25,15.0,7.7,3.60,43192.29,25.6,67
2010-09-26,15.8,7.3,0.00,33491.61,25.1,63
2010-09-27,12.1,5.1,4.20,42258.05,26.8,66
2010-09-28,10.0,4.4,1.40,43200.00,29.8,67
2010-09-29,9.1,4.1,3.90,43200.00,25.6,69
2010-09-30,12.3,3.4,0.00,40716.02,20.3,68
2010-10-01,14.2,6.9,0.40,41146.42,11.7,76
2010-10-02,16.5,4.6,0.00,43200.00,13.0,80
2010-10-03,21.1,4.7,0.00,43200.00,10.1,72
2010-10-04,21.6,10.0,0.00,36000.00,22.4,74
2010-10-05,15.3,9.7,0.10,41633.90,19.8,64
2010-10-06,21.5,7.6,0.80,39646.51,14.5,69
2010-10-07,12.6,6.6,4.50,39932.05,30.3,67
2010-10-08,13.1,6.1,0.20,39933.31,20.5,64
2010-10-09,15.0,8.4,0.70,28123.45,21.6,70
2010-10-10,19.2,6.8,0.00,43468.51,20.9,65
2010-10-11,21.9,10.9,0.00,44173.57,24.1,66
2010-10-12,20.6,9.7,13.00,5645.77,18.4,80
2010-10-13,11.8,9.2,2.00,6407.85,10.2,82
2010-10-14,17.9,9.0,0.20,43967.22,11.1,70
2010-10-15,10.8,4.6,8.90,0.00,25.8,80
2010-10-16,9.9,3.2,4.10,44720.95,25.9,70
2010-10-17,12.7,3.9,0.30,34613.33,21.3,70
2010-10-18,11.5,6.4,7.50,33622.86,26.6,75
2010-10-19,15.3,5.3,0.00,47160.96,19.1,64
2010-10-20,17.8,5.9,0.00,47829.08,17.5,70
2010-10-21,20.9,5.1,0.00,46582.85,12.9,81
2010-10-22,24.4,8.8,0.80,43270.39,21.5,63
2010-10-23,15.9,7.6,1.00,42955.47,26.7,63
2010-10-24,17.0,4.0,0.00,48501.34,15.4,60
2010-10-25,18.6,4.6,0.00,48667.55,11.5,64
2010-10-26,17.7,6.8,0.80,27751.72,10.5,69
2010-10-27,16.0,9.2,0.50,48672.84,15.1,70
2010-10-28,16.1,9.6,0.70,23475.74,23.5,73
2010-10-29,23.3,10.0,0.00,48597.34,24.2,65
2010-10-30,23.8,11.6,7.00,33366.55,13.2,80
2010-10-31,21.7,12.6,6.90,27187.05,24.2,82
2010-11-01,13.9,9.2,0.00,31161.29,22.7,63
2010-11-02,15.5,7.1,2.80,45621.05,19.2,74
2010-11-03,12.1,5.0,1.40,49924.57,18.0,70
2010-11-04,12.0,6.3,0.00,44988.38,17.1,68
2010-11-05,15.4,7.0,0.00,50078.10,14.9,71
2010-11-06,18.2,5.4,0.00,50155.52,20.1,69
2010-11-07,19.8,8.5,2.20,46774.92,22.4,67
2010-11-08,18.9,11.4,0.00,50311.23,24.9,64
2010-11-09,21.3,10.4,0.00,50389.36,14.9,60
2010-11-10,20.2,11.2,5.00,15389.10,14.8,74
2010-11-11,19.0,10.4,0.40,18966.02,11.5,79
2010-11-12,26.2,11.5,3.50,33691.47,16.5,74
2010-11-13,17.6,10.3,0.30,21568.23,17.3,72
2010-11-14,12.8,9.5,18.10,0.00,18.1,86
2010-11-15,15.3,10.1,2.60,29659.22,14.7,80
2010-11-16,17.0,7.9,0.00,50291.51,11.8,64
2010-11-17,18.0,9.4,0.00,41448.18,29.5,64
2010-11-18,14.4,7.8,2.10,44466.27,19.8,68
2010-11-19,16.1,7.0,0.00,47800.59,14.6,63
2010-11-20,18.2,6.7,0.00,49454.23,13.8,67
2010-11-21,15.3,9.6,1.00,35859.36,16.6,73
2010-11-22,23.6,9.7,0.00,50427.47,16.6,68
2010-11-23,30.3,13.7,0.60,47750.11,26.5,60
2010-11-24,21.7,16.1,18.50,2998.28,12.7,86
2010-11-25,20.1,13.9,2.00,15969.40,12.7,87
2010-11-26,19.0,12.4,0.70,46800.00,19.6,79
2010-11-27,21.0,11.9,10.20,31262.79,15.3,84
2010-11-28,15.8,10.4,4.60,21197.56,21.7,74
2010-11-29,17.2,9.0,0.00,51006.30,14.0,65
2010-11-30,18.2,8.5,0.00,51676.52,17.3,70
2010-12-01,20.5,9.2,0.00,50668.27,18.7,73
2010-12-02,22.1,14.6,0.30,32313.62,16.8,84
2010-12-03,24.6,15.6,0.00,36371.91,21.1,83
2010-12-04,22.4,11.9,3.40,38903.46,21.3,79
2010-12-05,15.7,10.5,0.00,46806.23,14.9,65
2010-12-06,18.3,10.5,0.00,50741.85,24.2,64
2010-12-07,21.4,12.4,4.20,39122.76,32.7,73
2010-12-08,27.1,17.6,0.80,36744.11,24.6,77
2010-12-09,20.8,14.7,1.00,39731.59,17.7,68
2010-12-10,14.6,11.5,1.60,51667.20,30.4,60
2010-12-11,17.2,8.4,3.30,47851.72,28.5,62
2010-12-12,15.0,9.8,5.30,48208.32,27.6,67
2010-12-13,18.7,8.0,0.40,50991.91,18.6,63
2010-12-14,21.8,10.8,0.00,53332.94,19.9,68
2010-12-15,23.5,12.3,2.10,44989.21,28.3,67
2010-12-16,18.8,9.9,0.10,51589.71,12.1,58
2010-12-17,17.3,9.9,6.10,33327.75,12.2,70
2010-12-18,16.5,9.6,0.50,51959.64,17.8,64
2010-12-19,17.5,9.9,7.20,30749.14,11.6,76
2010-12-20,17.0,10.7,3.00,46593.19,22.3,79
2010-12-21,12.7,9.1,5.50,52365.18,27.2,71
2010-12-22,18.6,8.9,0.00,37903.21,20.9,60
2010-12-23,14.4,9.6,4.10,52333.44,30.3,60
2010-12-24,21.4,9.2,0.00,50868.04,18.1,66
2010-12-25,21.4,11.7,0.00,36923.07,8.9,70
2010-12-26,13.9,7.8,0.40,46346.27,19.2,61
2010-12-27,12.3,6.1,1.70,51962.02,25.8,59
2010-12-28,18.6,7.8,0.00,49524.77,16.4,62
2010-12-29,19.0,10.3,0.00,53186.01,26.2,63
2010-12-30,18.1,10.6,0.00,51996.46,12.9,60
2010-12-31,26.2,10.3,0.00,52604.23,11.2,61
2011-01-01,19.8,12.4,0.00,53210.14,23.6,60
2011-01-02,16.7,10.7,0.00,51893.54,19.2,54
2011-01-03,17.1,8.7,0.00,50431.64,18.1,62
2011-01-04,21.7,11.5,0.00,34500.73,13.3,63
2011-01-05,18.2,12.6,1.60,41669.07,14.2,74
2011-01-06,21.8,10.7,0.00,50430.63,17.2,69
2011-01-07,29.4,14.7,2.00,39318.60,15.0,60
2011-01-08,31.2,14.8,5.40,40627.21,22.4,67
2011-01-09,19.8,12.9,0.10,50400.00,16.2,74
2011-01-10,18.7,14.1,0.00,362.33,17.2,79
2011-01-11,20.3,16.3,3.60,8098.68,18.1,85
2011-01-12,20.1,16.4,11.70,0.00,28.0,93
2011-01-13,19.7,15.7,7.60,0.00,30.3,86
2011-01-14,23.4,18.0,11.00,5085.23,26.9,84
2011-01-15,23.1,16.9,0.00,50101.25,33.2,68
2011-01-16,23.1,14.9,0.00,52953.18,16.2,63
2011-01-17,17.6,12.6,0.00,50643.15,30.6,63
2011-01-18,18.4,12.3,0.20,39541.82,17.7,67
2011-01-19,17.6,12.8,0.80,44412.29,12.1,71
2011-01-20,23.6,12.1,0.00,50323.82,21.9,66
2011-01-21,21.2,12.2,17.30,28831.45,21.7,76
2011-01-22,19.3,10.9,0.00,52562.42,18.4,67
2011-01-23,22.6,10.2,0.10,50100.99,21.5,68
2011-01-24,17.5,12.4,8.90,43430.45,26.0,67
2011-01-25,19.4,11.4,0.50,23160.80,11.6,62
2011-01-26,20.3,12.8,0.00,51171.63,15.4,69
2011-01-27,21.1,11.2,0.00,51113.87,23.1,68
2011-01-28,19.2,11.3,0.00,50769.52,17.4,61
2011-01-29,21.9,10.2,0.00,43148.01,8.6,66
2011-01-30,24.5,15.4,0.30,25240.28,18.8,54
2011-01-31,21.0,13.2,3.80,4965.02,13.6,74
2011-02-01,18.3,12.9,13.70,29618.45,14.7,86
2011-02-02,23.1,8.6,0.00,48764.56,11.6,71
2011-02-03,20.5,13.7,0.20,47763.33,14.0,66
2011-02-04,24.4,11.3,0.00,49330.35,13.3,74
2011-02-05,19.9,11.1,1.60,26225.61,18.1,71
2011-02-06,15.5,8.9,0.10,48291.15,21.7,58
2011-02-07,18.0,10.5,0.00,40548.77,24.0,62
2011-02-08,15.8,11.0,0.00,45557.95,22.9,62
2011-02-09,22.1,8.3,0.00,47381.34,15.6,68
2011-02-10,21.7,13.5,0.60,986.81,10.8,73
2011-02-11,20.4,11.7,1.20,5313.82,25.0,79
2011-02-12,18.7,9.8,0.60,39840.34,21.2,54
2011-02-13,18.7,9.9,0.00,37076.95,19.2,66
2011-02-14,24.3,9.7,0.00,47008.65,14.8,76
2011-02-15,26.4,13.2,0.00,42744.54,11.6,75
2011-02-16,26.1,14.7,0.00,46326.26,18.1,70
2011-02-17,22.0,12.0,0.60,20868.16,22.5,79
2011-02-18,20.5,11.1,0.00,36035.45,16.3,65
2011-02-19,19.8,13.6,22.40,5168.46,24.5,85
2011-02-20,17.1,8.3,1.10,46800.00,34.7,65
2011-02-21,13.4,7.5,1.10,46130.23,30.7,63
2011-02-22,17.9,10.2,0.00,35138.13,19.0,68
2011-02-23,21.3,12.2,0.00,39243.39,15.0,69
2011-02-24,17.5,12.2,1.20,9172.78,14.4,73
2011-02-25,17.2,11.7,1.20,9545.47,12.3,81
2011-02-26,20.2,12.7,1.80,40735.13,7.2,80
2011-02-27,17.1,12.4,0.00,29156.38,14.8,72
2011-02-28,17.9,12.7,0.60,40568.98,12.3,74
2011-03-01,13.2,7.8,5.10,37909.16,26.0,72
2011-03-02,16.0,7.6,1.30,15254.35,28.6,71
2011-03-03,12.1,8.6,1.00,46109.48,29.9,66
2011-03-04,11.0,6.6,2.00,46011.02,28.3,60
2011-03-05,14.0,5.9,0.00,43175.52,12.5,62
2011-03-06,21.7,5.3,0.00,45810.42,12.0,64
2011-03-07,24.8,10.9,0.40,25229.70,10.6,65
2011-03-08,26.3,15.8,2.30,32595.94,17.1,72
2011-03-09,22.5,15.4,1.20,37893.34,14.3,76
2011-03-10,16.6,14.3,3.10,1577.20,10.8,84
2011-03-11,20.2,12.9,0.00,43210.17,14.8,76
2011-03-12,26.1,10.2,0.00,43648.60,10.5,72
2011-03-13,23.4,12.7,1.30,42690.43,16.6,75
2011-03-14,16.7,11.0,0.00,43155.79,16.2,63
2011-03-15,21.7,9.0,0.70,42650.03,15.5,69
2011-03-16,15.7,10.4,0.00,39503.20,17.3,62
2011-03-17,17.2,9.2,0.00,42403.96,19.1,66
2011-03-18,15.3,10.2,0.00,37663.89,14.6,70
2011-03-19,15.2,10.6,0.00,126.05,11.4,76
2011-03-20,21.0,10.2,0.00,38350.51,21.1,73
2011-03-21,23.6,12.3,0.30,37653.70,16.9,84
2011-03-22,19.3,15.0,2.00,16124.62,28.6,83
2011-03-23,15.5,14.5,19.80,0.00,29.9,91
2011-03-24,17.3,14.5,22.80,0.00,29.0,93
2011-03-25,14.5,12.1,1.70,31650.63,27.3,73
2011-03-26,16.8,11.3,0.00,29814.10,15.4,71
2011-03-27,20.5,11.4,0.00,39595.47,8.4,77
2011-03-28,20.9,11.0,0.00,41099.31,14.2,76
2011-03-29,22.3,10.7,0.00,40821.16,16.2,76
2011-03-30,16.1,8.8,1.20,33027.65,28.2,70
2011-03-31,13.6,8.0,0.00,18864.33,21.2,65
2011-04-01,16.7,10.3,1.40,28910.78,25.8,70
2011-04-02,14.2,9.2,0.00,26833.29,23.1,66
2011-04-03,13.9,11.0,0.00,32604.42,31.4,67
2011-04-04,14.7,11.3,0.40,13988.83,19.7,74
2011-04-05,18.6,8.9,0.00,38999.33,12.2,80
2011-04-06,18.1,10.1,0.00,38836.56,9.4,87
2011-04-07,22.3,9.4,0.00,37369.06,9.8,75
2011-04-08,23.7,9.6,0.00,39077.15,12.6,68
2011-04-09,22.5,11.6,2.10,19210.91,18.8,76
2011-04-10,15.1,10.8,14.30,24891.65,23.4,90
2011-04-11,11.7,10.0,3.90,1056.11,21.0,83
2011-04-12,12.9,10.1,37.10,0.00,31.3,88
2011-04-13,15.3,12.1,30.10,12253.21,17.1,95
2011-04-14,13.0,11.6,7.40,0.00,21.7,91
2011-04-15,13.0,10.5,0.40,28571.52,11.4,79
2011-04-16,15.8,5.2,0.00,36638.50,12.9,80
2011-04-17,17.7,9.6,0.00,35198.05,9.2,80
2011-04-18,15.7,7.8,0.00,1342.97,16.9,77
2011-04-19,15.6,11.6,0.50,34934.85,16.3,75
2011-04-20,15.2,7.6,0.40,34747.12,15.3,75
2011-04-21,14.9,9.3,0.40,35455.12,17.2,75
2011-04-22,12.1,8.3,0.40,36000.00,22.7,73
2011-04-23,15.8,8.7,0.90,19208.54,26.4,74
2011-04-24,12.5,8.7,0.00,27409.71,14.6,69
2011-04-25,17.1,5.0,0.80,36000.00,7.4,80
2011-04-26,19.0,9.2,0.00,36000.00,7.9,82
2011-04-27,19.5,8.1,0.00,29630.26,7.6,89
2011-04-28,19.0,10.0,0.00,31492.13,15.3,85
2011-04-29,20.0,8.4,0.00,33798.52,10.9,80
2011-04-30,18.5,9.7,2.20,25193.53,10.1,82
2011-05-01,16.1,10.8,3.30,15669.93,8.7,84
2011-05-02,12.0,10.0,1.20,25452.32,8.0,82
2011-05-03,14.3,8.1,0.00,34880.98,8.5,76
2011-05-04,12.7,6.4,1.30,28134.02,27.1,72
2011-05-05,11.7,6.2,0.00,20968.16,19.8,67
2011-05-06,12.4,6.4,0.00,35369.55,11.9,77
2011-05-07,13.7,5.4,0.00,25686.54,9.4,80
2011-05-08,9.6,6.7,1.90,34120.72,20.3,77
2011-05-09,9.8,6.2,1.00,23396.40,20.2,75
2011-05-10,12.4,2.6,1.00,29402.08,10.5,74
2011-05-11,9.6,6.3,1.60,30705.18,22.9,79
2011-05-12,11.2,4.1,1.70,13030.20,12.2,83
2011-05-13,10.8,5.4,1.40,31994.96,25.7,79
2011-05-14,10.9,5.3,2.00,24955.64,30.5,71
2011-05-15,13.5,9.0,0.00,16653.24,25.1,76
2011-05-16,13.7,11.7,0.20,29242.44,23.8,74
2011-05-17,13.1,9.9,0.00,18237.41,15.9,75
2011-05-18,15.3,8.4,0.00,12943.71,10.5,82
2011-05-19,17.4,6.8,1.30,30947.49,11.9,75
2011-05-20,17.8,9.5,0.30,23412.13,11.2,83
2011-05-21,18.9,9.5,0.00,32457.53,13.9,70
2011-05-22,18.8,12.2,0.00,24352.63,19.1,74
2011-05-23,16.3,9.2,9.80,24525.28,21.4,86
2011-05-24,9.3,7.4,2.90,20664.81,25.2,75
2011-05-25,12.3,6.4,0.00,27887.91,14.4,75
2011-05-26,12.8,7.6,0.20,30801.33,13.7,78
2011-05-27,10.8,6.0,1.10,30459.25,19.8,75
2011-05-28,11.8,3.9,0.00,26762.37,14.5,77
2011-05-29,12.8,5.0,0.00,28759.04,12.9,83
2011-05-30,12.7,5.9,0.00,30160.88,11.3,83
2011-05-31,13.1,3.1,0.00,25694.27,10.7,86
2011-06-01,15.4,3.0,0.00,31617.99,8.9,87
2011-06-02,15.9,4.9,0.00,30970.68,14.5,82
2011-06-03,14.0,6.7,1.40,2569.17,15.5,84
2011-06-04,11.6,6.6,0.40,31008.48,26.2,75
2011-06-05,13.7,4.9,3.40,29144.22,27.5,73
2011-06-06,9.2,2.7,0.40,29910.65,17.6,74
2011-06-07,10.0,4.6,3.20,28800.00,25.2,78
2011-06-08,9.0,6.5,33.90,6441.47,41.9,91
2011-06-09,10.2,8.2,4.30,19382.03,29.3,84
2011-06-10,9.7,8.1,0.00,3501.03,19.6,78
2011-06-11,11.4,8.9,0.50,3649.33,14.8,87
2011-06-12,11.3,7.6,0.00,4254.14,11.6,83
2011-06-13,11.0,7.0,0.00,27721.81,8.3,85
2011-06-14,11.1,4.5,0.00,14449.29,10.3,87
2011-06-15,11.2,1.5,0.00,30359.41,7.2,87
2011-06-16,14.0,1.8,0.00,28835.91,11.0,85
2011-06-17,10.6,5.3,1.30,19182.78,18.8,84
2011-06-18,10.2,5.8,0.10,28832.45,26.2,74
2011-06-19,13.1,3.3,2.20,18000.00,16.6,83
2011-06-20,13.8,4.9,0.60,14575.42,28.0,80
2011-06-21,12.9,5.4,5.30,25600.95,22.5,76
2011-06-22,10.0,5.7,1.90,26821.85,18.6,78
2011-06-23,11.3,5.8,0.50,27699.68,21.7,76
2011-06-24,13.9,11.4,6.80,3583.90,18.8,83
2011-06-25,15.4,8.8,0.00,28800.00,13.6,78
2011-06-26,13.7,8.0,0.00,29922.08,21.4,75
2011-06-27,11.9,6.1,0.20,24112.40,20.9,74
2011-06-28,11.8,1.9,0.00,31185.24,9.6,84
